,CCGT,Coal,Onshore,Offshore,PV,Nuclear,Recip_gas,Carbon_tax,total_genco_wealth:,Electricity_cost:,Carbon_emitted
0,24805.0,12330.0,23617.499999999967,7107.8,2960.7000000000003,7869.0,2.0,40,-409436132994.1578,49.033798844735074,0
1,198112.0,12330.0,73627.29999999999,7107.8,3136.7000000000003,7869.0,680.0,40,-3627442890303.787,18.91721363455047,0
2,219906.0,12330.0,86635.9,7107.8,3312.7000000000007,7869.0,680.0,40,-6005700579562.192,17.76808027245413,0
3,242629.0,12330.0,100386.4,7107.8,3520.7,7869.0,680.0,40,-7537133704161.855,13.187796987018164,0
4,265623.0,12330.0,114492.1,7107.8,3760.7,7869.0,1220.0,40,-8461502705263.427,10.689778122887613,0
5,292759.0,12330.0,127812.10000000002,7107.8,4000.7,7869.0,1700.0,40,-8942289221880.844,9.626710270771074,0
6,320437.0,12330.0,142025.90000000002,7107.8,4176.699999999999,7869.0,2240.0,40,-9222892499694.95,7.921539032094001,0
7,349286.0,12330.0,156742.30000000002,7107.8,4352.699999999999,7869.0,2660.0,40,-9390876604176.434,6.973277566045693,0
8,356872.0,5943.0,172195.50000000003,7107.8,4480.699999999999,7869.0,3160.0,40,-9561159201220.195,6.973277566045693,0
9,387763.0,5943.0,188655.50000000003,7107.8,4512.7,7869.0,3540.0,40,-9731162197918.672,6.930529509784579,0
10,421054.0,5943.0,205889.1,7107.8,4688.700000000001,7869.0,3840.0,40,-9822091441988.5,6.287229382499904,0
11,457287.0,5943.0,223279.9,7107.8,4864.7,7869.0,3420.0,40,-9964388581407.059,5.590284972000628,0
12,495533.0,5943.0,240579.0,7107.8,5055.699999999999,7869.0,3300.0,40,-10103598210821.291,5.204974489028287,0
13,536721.0,2021.0,258267.2,7107.8,5208.899999999999,6615.0,3080.0,40,-10244605355470.434,4.902488038846339,0
14,577909.0,2021.0,277120.39999999997,7107.8,5304.899999999999,6615.0,2800.0,40,-10385457171887.457,4.902488038846339,0
15,452332.0,2021.0,296815.19999999995,7103.8,5384.899999999999,1074.0,2680.0,40,-10519081185696.13,4.559357425564135,0
16,469984.0,0.0,317135.60000000003,7103.8,5542.799999999999,1074.0,2480.0,40,-10651712875833.033,4.542848499010239,0
17,488449.0,0.0,337955.20000000007,6533.8,5718.799999999999,0.0,2480.0,40,-10784493001869.477,4.47484423784379,0
18,508114.0,0.0,361095.70000000007,6473.8,5814.799999999999,0.0,2580.0,40,-10914046588338.783,4.260944523615931,0
19,526037.0,0.0,385066.5,6473.8,5990.799999999999,0.0,2540.0,40,-11043703234979.818,4.253889474203526,0
20,543960.0,0.0,411118.50000000006,6473.8,6148.399999999999,0.0,2380.0,40,-11173517862110.287,4.253889474203526,0
21,563083.0,0.0,373994.7,6473.8,6202.599999999999,0.0,2320.0,40,-11351164874825.914,4.005016512763629,0
22,582477.0,0.0,370273.2,6473.8,6153.9,0.0,2280.0,40,-11528750293076.148,4.005016512763629,0
23,601600.0,0.0,366817.0,6286.6,5607.2,0.0,2260.0,40,-11707926198578.55,4.010158270324844,0
24,619794.0,0.0,380086.7,5926.6,4563.200000000001,0.0,2220.0,40,-11889209509009.72,3.954045492685503,0
25,636517.0,0.0,392087.39999999997,5926.6,4232.6,0.0,1980.0,40,-12038095277619.617,3.5007601246486066,0
26,645343.0,0.0,419857.69999999995,1530.6,4208.4,0.0,1940.0,40,-12137229540701.338,2.9135278900469657,0
27,652427.0,0.0,449202.5,1497.6,4176.4,0.0,2040.0,40,-12236923974806.893,2.9109056637352113,0
28,654169.0,0.0,461348.69999999995,1497.6,4080.4,0.0,2020.0,40,-12336641168171.047,2.8889579460175665,0
29,656182.0,0.0,492457.5,1448.1,4016.4,0.0,2160.0,40,-12436524088928.875,2.8889579460175665,0
30,666479.0,0.0,485540.0,1340.1,3920.0,0.0,2100.0,40,-12537051737865.299,2.916029410238408,0
31,675305.0,0.0,463240.0,548.1,3824.0,0.0,2000.0,40,-12638803617534.129,2.929013351336041,0
32,683860.0,0.0,496060.0,0.0,3680.0,0.0,1980.0,40,-12740632598427.84,2.932742147751821,0
33,690015.0,0.0,493900.0,0.0,3632.0,0.0,2080.0,40,-12864450304049.84,3.167107254059461,0
34,644414.0,0.0,444560.0,0.0,3632.0,0.0,1980.0,40,-12988772586980.506,3.1877535249694233,0
35,596142.0,0.0,444560.0,0.0,3600.0,0.0,1920.0,40,-13112378167518.324,3.1877535249694233,0
36,546128.0,0.0,418180.0,0.0,3696.0,0.0,1980.0,40,-13236529998396.174,3.1784240807938313,0
37,496114.0,0.0,391220.0,0.0,3632.0,0.0,1820.0,40,-13364259015425.727,3.1914823213852035,0
38,444629.0,0.0,364180.0,0.0,3584.0,0.0,1840.0,40,-13491403936731.662,3.1914823213852035,0
39,391673.0,0.0,364180.0,0.0,3392.0,0.0,1800.0,40,-13618579338086.08,3.1914823213852035,0
