,CCGT,Coal,Onshore,Offshore,PV,Nuclear,Recip_gas,Carbon_tax,total_genco_wealth,Electricity_cost,Carbon_emitted
0,0,0,2313.3,0,3665.8999999999974,0,0,40,88627162122162.86,5400.591648857489,0
1,0,0,2313.3,0,3665.8999999999974,0,0,40,117831617777576.84,5400.591648857489,0
2,0,0,2044.5,0,3665.8999999999974,0,0,40,146172065542162.06,5400.681262261913,0
3,0,0,2044.5,0,3665.8999999999974,0,0,40,174512511775493.66,5400.681262261913,0
4,0,0,2044.5,0,3665.8999999999974,0,0,40,202852956439893.72,5400.681262261913,0
5,0,0,2044.5,0,3665.8999999999974,0,0,40,231193401104293.8,5400.681262261913,0
6,0,0,2044.5,0,3665.8999999999974,0,0,40,259533845768693.94,5400.681262261913,0
7,0,0,2002.5,0,3665.8999999999974,0,0,40,290992393990298.0,5700.136349400318,0
8,0,0,2002.5,0,3665.8999999999974,0,0,40,322450942211902.2,5700.136349400318,0
9,0,0,2002.5,0,3665.8999999999974,0,0,40,353909490433506.4,5700.136349400318,0
10,0,0,2002.5,0,3665.8999999999974,0,0,40,385368038655110.44,5700.136349400318,0
11,0,0,2002.5,0,3665.8999999999974,0,0,40,416826586876714.6,5700.136349400318,0
12,0,0,2002.5,0,3665.8999999999974,0,0,40,448285135098318.9,5700.136349400318,0
13,0,0,2002.5,0,3665.8999999999974,0,0,40,479743683319923.0,5700.136349400318,0
14,0,0,2002.5,0,3665.8999999999974,0,0,40,511202231541527.06,5700.136349400318,0
15,0,0,2002.5,0,3665.8999999999974,0,0,40,542660779763131.25,5700.136349400318,0
16,0,0,2002.5,0,3665.8999999999974,0,0,40,574119327984735.5,5700.136349400318,0
17,0,0,2002.5,0,3665.8999999999974,0,0,40,605577876206339.6,5700.136349400318,0
18,0,0,2002.5,0,3665.8999999999974,0,0,40,637036424427943.8,5700.136349400318,0
19,0,0,2002.5,0,3665.8999999999974,0,0,40,668494972649548.0,5700.136349400318,0
20,0,0,2002.5,0,3665.8999999999974,0,0,40,699953520871152.0,5700.136349400318,0
21,0,0,2002.5,0,3665.8999999999974,0,0,40,731412069105538.4,5700.136349400318,0
22,0,0,2002.5,0,3630.6999999999975,0,0,40,762413295216136.8,5700.136349400318,0
23,0,0,2002.5,0,3234.6999999999975,0,0,40,790872346146668.9,5700.136349400318,0
24,0,0,2002.5,0,3032.3999999999983,0,0,40,805948564265395.5,5700.136349400318,0
25,0,0,2002.5,0,0.0,0,0,40,820848205680268.9,6000.0,0
26,0,0,586.5,0,0.0,0,0,40,821147025967123.0,6000.0,0
27,0,0,586.5,0,0.0,0,0,40,821445846253977.2,6000.0,0
28,0,0,586.5,0,0.0,0,0,40,821744666540831.5,6000.0,0
29,0,0,586.5,0,0.0,0,0,40,822043490193848.8,6000.0,0
30,0,0,0.0,0,0.0,0,0,40,822043490193848.8,6000.0,0
31,0,0,0.0,0,0.0,0,0,40,822043490193848.8,6000.0,0
32,0,0,0.0,0,0.0,0,0,40,822043490193848.8,6000.0,0
33,0,0,0.0,0,0.0,0,0,40,822043490193848.8,6000.0,0
34,0,0,0.0,0,0.0,0,0,40,822043490193848.8,6000.0,0
35,0,0,0.0,0,0.0,0,0,40,822043490193848.8,6000.0,0
36,0,0,0.0,0,0.0,0,0,40,822043490193848.8,6000.0,0
37,0,0,0.0,0,0.0,0,0,40,822043490193848.8,6000.0,0
38,0,0,0.0,0,0.0,0,0,40,822043490193848.8,6000.0,0
39,0,0,0.0,0,0.0,0,0,40,822043490193848.8,6000.0,0
