,CCGT,Coal,Onshore,Offshore,PV,Nuclear,Recip_gas,Carbon_tax,total_genco_wealth,Electricity_cost,Carbon_emitted
0,0,0,9165.5,0,458.4999999999971,0,0,40,113088833873102.72,4801.643360499196,0
1,0,0,9165.5,0,458.4999999999971,0,0,40,153667689496227.5,4801.643360499196,0
2,0,0,9165.5,0,458.4999999999971,0,0,40,194246522313595.75,4801.643360499196,0
3,0,0,9165.5,0,458.4999999999971,0,0,40,234825355130964.0,4801.643360499196,0
4,0,0,9165.5,0,458.4999999999971,0,0,40,275404187948332.22,4801.643360499196,0
5,0,0,9165.5,0,458.4999999999971,0,0,40,315983020765700.5,4801.643360499196,0
6,0,0,9165.5,0,458.4999999999971,0,0,40,356561853583068.7,4801.643360499196,0
7,0,0,9165.5,0,458.4999999999971,0,0,40,397140686400437.0,4801.643360499196,0
8,0,0,9165.5,0,458.4999999999971,0,0,40,437719519217805.2,4801.643360499196,0
9,0,0,9165.5,0,458.4999999999971,0,0,40,478298352035173.5,4801.643360499196,0
10,0,0,9165.5,0,458.4999999999971,0,0,40,518877184852541.6,4801.643360499196,0
11,0,0,9165.5,0,458.4999999999971,0,0,40,559456017669910.0,4801.643360499196,0
12,0,0,9165.5,0,458.4999999999971,0,0,40,600034850487278.1,4801.643360499196,0
13,0,0,9165.5,0,458.4999999999971,0,0,40,640613683304646.5,4801.643360499196,0
14,0,0,9165.5,0,458.4999999999971,0,0,40,681192542349088.9,4801.643360499196,0
15,0,0,6834.5,0,458.4999999999971,0,0,40,724140150148492.1,5700.4108401247995,0
16,0,0,6834.5,0,458.4999999999971,0,0,40,767087757947895.4,5700.4108401247995,0
17,0,0,6834.5,0,458.4999999999971,0,0,40,810035365747298.5,5700.4108401247995,0
18,0,0,6834.5,0,458.4999999999971,0,0,40,852982973546701.8,5700.4108401247995,0
19,0,0,6834.5,0,458.4999999999971,0,0,40,895930581346105.0,5700.4108401247995,0
20,0,0,6834.5,0,458.4999999999971,0,0,40,938878189167106.2,5700.4108401247995,0
21,0,0,6834.5,0,368.8999999999988,0,0,40,969967881063865.5,5700.4108401247995,0
22,0,0,6834.5,0,243.80000000000007,0,0,40,982792365618797.9,5700.4108401247995,0
23,0,0,6834.5,0,243.80000000000007,0,0,40,995616850229169.4,5700.4108401247995,0
24,0,0,6834.5,0,113.80000000000005,0,0,40,1007801579689404.9,5700.4108401247995,0
25,0,0,6834.5,0,0.0,0,0,40,1019735447404278.9,5700.4108401247995,0
26,0,0,6732.0,0,0.0,0,0,40,1031645952453896.2,5700.4108401247995,0
27,0,0,6732.0,0,0.0,0,0,40,1043556506668196.6,5700.4108401247995,0
28,0,0,0.0,0,0.0,0,0,40,1046182282629010.6,6000.0,0
29,0,0,0.0,0,0.0,0,0,40,1048808058589824.6,6000.0,0
30,0,0,0.0,0,0.0,0,0,40,1051433834550638.6,6000.0,0
31,0,0,0.0,0,0.0,0,0,40,1051433834550638.6,6000.0,0
32,0,0,0.0,0,0.0,0,0,40,1051433834550638.6,6000.0,0
33,0,0,0.0,0,0.0,0,0,40,1051433834550638.6,6000.0,0
34,0,0,0.0,0,0.0,0,0,40,1051433834550638.6,6000.0,0
35,0,0,0.0,0,0.0,0,0,40,1051433834550638.6,6000.0,0
36,0,0,0.0,0,0.0,0,0,40,1051433834550638.6,6000.0,0
37,0,0,0.0,0,0.0,0,0,40,1051433834550638.6,6000.0,0
38,0,0,0.0,0,0.0,0,0,40,1051433834550638.6,6000.0,0
39,0,0,0.0,0,0.0,0,0,40,1051433834550638.6,6000.0,0
