,CCGT,Coal,Onshore,Offshore,PV,Nuclear,Recip_gas,Carbon_tax,total_genco_wealth:,Electricity_cost:,Carbon_emitted
0,0,0,295.00000000000006,0,263.00000000000006,0,0,,1155954849564.479,5101.434907767388,0
1,0,0,295.00000000000006,0,263.00000000000006,0,0,,1517123191309.5476,5101.434907767388,0
2,0,0,295.00000000000006,0,263.00000000000006,0,0,,1878290564764.6672,5101.434907767388,0
3,0,0,295.00000000000006,0,263.00000000000006,0,0,,2239456958420.411,5101.434907767388,0
4,0,0,295.00000000000006,0,263.00000000000006,0,0,,2600623352076.1553,5101.434907767388,0
5,0,0,295.00000000000006,0,263.00000000000006,0,0,,2961789745731.8994,5101.434907767388,0
6,0,0,295.00000000000006,0,263.00000000000006,0,0,,3322956139387.6436,5101.434907767388,0
7,0,0,295.00000000000006,0,263.00000000000006,0,0,,3684122533043.387,5101.434907767388,0
8,0,0,295.00000000000006,0,263.00000000000006,0,0,,4045288926699.1313,5101.434907767388,0
9,0,0,295.00000000000006,0,263.00000000000006,0,0,,4406455320354.875,5101.434907767388,0
10,0,0,295.00000000000006,0,263.00000000000006,0,0,,4767621714010.619,5101.434907767388,0
11,0,0,295.00000000000006,0,263.00000000000006,0,0,,5128788107666.363,5101.434907767388,0
12,0,0,295.00000000000006,0,263.00000000000006,0,0,,5489954501322.107,5101.434907767388,0
13,0,0,295.00000000000006,0,263.00000000000006,0,0,,5851120894977.852,5101.434907767388,0
14,0,0,295.00000000000006,0,263.00000000000006,0,0,,6212287288633.597,5101.434907767388,0
15,0,0,295.00000000000006,0,263.00000000000006,0,0,,6573453682289.341,5101.434907767388,0
16,0,0,246.0,0,263.00000000000006,0,0,,6958661593737.368,5400.9566051782585,0
17,0,0,246.0,0,263.00000000000006,0,0,,7343869505185.396,5400.9566051782585,0
18,0,0,246.0,0,263.00000000000006,0,0,,7729077416633.425,5400.9566051782585,0
19,0,0,246.0,0,263.00000000000006,0,0,,8114285328081.453,5400.9566051782585,0
20,0,0,246.0,0,263.00000000000006,0,0,,8499493239529.48,5400.9566051782585,0
21,0,0,246.0,0,263.00000000000006,0,0,,8884701151849.965,5400.9566051782585,0
22,0,0,246.0,0,256.59999999999997,0,0,,9215757221382.314,5400.9566051782585,0
23,0,0,246.0,0,256.59999999999997,0,0,,9546813477078.285,5400.9566051782585,0
24,0,0,246.0,0,20.0,0,0,,9713395892724.947,6000.0,0
25,0,0,246.0,0,20.0,0,0,,9879978320432.139,6000.0,0
26,0,0,246.0,0,0.0,0,0,,10029755493480.219,6000.0,0
27,0,0,246.0,0,0.0,0,0,,10179532666528.299,6000.0,0
28,0,0,246.0,0,0.0,0,0,,10329311960861.818,6000.0,0
29,0,0,0.0,0,0.0,0,0,,10329311960861.818,6000.0,0
30,0,0,0.0,0,0.0,0,0,,10329311960861.818,6000.0,0
31,0,0,0.0,0,0.0,0,0,,10329311960861.818,6000.0,0
32,0,0,0.0,0,0.0,0,0,,10329311960861.818,6000.0,0
33,0,0,0.0,0,0.0,0,0,,10329311960861.818,6000.0,0
34,0,0,0.0,0,0.0,0,0,,10329311960861.818,6000.0,0
35,0,0,0.0,0,0.0,0,0,,10329311960861.818,6000.0,0
36,0,0,0.0,0,0.0,0,0,,10329311960861.818,6000.0,0
37,0,0,0.0,0,0.0,0,0,,10329311960861.818,6000.0,0
38,0,0,0.0,0,0.0,0,0,,10329311960861.818,6000.0,0
39,0,0,0.0,0,0.0,0,0,,10329311960861.818,6000.0,0
