,contributed_CCGT,contributed_Coal,contributed_Onshore,contributed_Offshore,contributed_PV,contributed_Nuclear,contributed_Recip_gas,contributed_Biomass,total_CCGT,total_Coal,total_Onshore,total_Offshore,total_PV,total_Nuclear,total_Recip_gas,Carbon_tax,total_genco_wealth,Electricity_cost,Carbon_emitted
0,372574.4699999993,168604.5899999999,50675.554926099794,26665.154462000013,3164.9882916499364,121465.33999999991,12198.720000000008,0,31912.0,14475.0,8862.6,6983.8,3377.7999999999997,9361.0,971.5,30.8,31539548749.226192,122.65518453679239,1186.4239154968154
1,293685.60000000027,132157.4199999998,49140.8692029999,26297.418633999972,3131.9052281999734,111150.35999999993,7421.47,0,31912.0,14475.0,8862.6,6983.8,3377.7999999999997,9361.0,971.5,30.8,34845309490.03131,68.14947683747863,930.4332902931584
2,358697.75999999995,175233.33999999994,52879.6437310996,27072.22478200002,1674.9855918999333,131515.50999999992,12068.740000000005,0,31912.0,14475.0,8862.6,6983.8,3377.7999999999997,9361.0,971.5,30.8,68740500421.92722,123.56657868105583,1170.4187942893154
3,392697.5899999991,157004.43999999994,50981.250872299606,28291.568901000013,3191.778746499961,153656.72999999998,14217.289999999974,0,31912.0,14475.0,8862.6,6983.8,3377.7999999999997,9361.0,971.5,30.8,110945952220.57933,126.13480557600717,1205.486994687116
4,204693.5900000001,106683.1799999999,35732.6631676,18173.494736999968,3077.749197949976,94864.05999999994,192.05999999999995,0,31912.0,14475.0,8862.6,6983.8,3377.7999999999997,9361.0,971.5,30.8,98637798634.54617,36.287150585320916,674.1497433456412
5,362397.1999999995,180713.0899999999,58461.44971629998,29265.360151999965,3137.158963149976,134220.8399999999,13714.829999999974,0,31912.0,14475.0,8862.6,6983.8,3377.7999999999997,9361.0,971.5,30.8,150710313396.21368,126.84678561052351,1194.679183379815
6,215584.08999999997,94368.43999999992,37680.14017979988,18209.237213999975,2966.861734499978,102590.10999999994,193.99999999999994,0,31912.0,14475.0,8862.6,6983.8,3377.7999999999997,9361.0,971.5,30.8,132224996246.12015,37.80901815647663,669.1127780991206
7,259550.97000000023,96015.21999999993,40708.25505249976,20613.029709499988,7144.145147449937,96015.44999999995,6064.439999999999,0,31912.0,14475.0,8862.6,6983.8,3377.7999999999997,9361.0,971.5,30.8,109879789181.84439,40.413082579333995,777.5959586575603
