,contributed_CCGT,contributed_Coal,contributed_Onshore,contributed_Offshore,contributed_PV,contributed_Nuclear,contributed_Recip_gas,contributed_Biomass,total_CCGT,total_Coal,total_Onshore,total_Offshore,total_PV,total_Nuclear,total_Recip_gas,Carbon_tax,total_genco_wealth,Electricity_cost,Carbon_emitted
0,353842.2799999986,257424.6399999999,23300.55530880004,29579.745223999984,3154.551064599939,94268.47999999995,13268.62999999999,0,31912.0,14475.0,8862.6,6983.8,3377.7999999999997,9361.0,971.5,30.8,30894099489.903572,147.0189856367096,1333.5617290267166
1,265023.72000000003,244933.05000000002,22705.36196050003,29213.338507999964,3119.8442009499777,79466.27999999997,2939.585,0,31912.0,14475.0,8862.6,6983.8,3377.7999999999997,9361.0,971.5,30.8,24774878997.181667,52.83129218214892,1095.4599432138991
2,360254.5999999987,253579.72999999998,21056.452742799873,29224.130127999983,1657.1918328499328,93266.46999999996,13243.40999999999,0,31912.0,14475.0,8862.6,6983.8,3377.7999999999997,9361.0,971.5,30.8,63961793079.44693,168.12659208917015,1338.824977542537
3,373731.6799999985,260221.91999999995,23097.686055600043,29656.706700000013,3185.4410485499643,105299.31999999995,13234.679999999993,0,31912.0,14475.0,8862.6,6983.8,3377.7999999999997,9361.0,971.5,30.8,101675569256.24318,157.3932155617787,1380.987097524156
4,158916.87000000032,207990.37999999995,17148.499651399998,21599.576750999982,2603.510064849983,76975.31999999998,174.6,0,31912.0,14475.0,8862.6,6983.8,3377.7999999999997,9361.0,971.5,30.8,87044967834.92606,39.57687486689667,787.1122117312419
5,369679.0199999986,267675.57000000007,23456.714406000046,29595.668287999964,3122.2863189999775,101029.37999999995,13268.62999999999,0,31912.0,14475.0,8862.6,6983.8,3377.7999999999997,9361.0,971.5,30.8,142802591732.12134,156.68117040882038,1389.4611759268564
6,184484.3400000003,191543.76,18841.22566060001,24206.579005999985,3143.9313897999796,68299.63999999998,174.6,0,31912.0,14475.0,8862.6,6983.8,3377.7999999999997,9361.0,971.5,30.8,120301820489.6666,39.640104756322465,802.3152208564824
7,208846.5300000002,202747.56000000008,23204.85217940005,28441.198676499993,7320.4919084999265,73200.07999999997,165.87,0,31912.0,14475.0,8862.6,6983.8,3377.7999999999997,9361.0,971.5,30.8,94010238408.02812,41.521776282994814,886.8715383688824
