,CCGT,Coal,Onshore,Offshore,PV,Nuclear,Recip_gas
0,31912.0,14475.0,8855.6,6983.8,3377.7999999999997,9361.0,930.0
1,31912.0,107211.0,8818.800000000001,6983.8,3377.7999999999997,9361.0,930.0
2,31912.0,178419.0,8793.4,6983.8,3377.7999999999997,9361.0,790.0
3,31912.0,247971.0,8778.9,6983.8,3377.7999999999997,9361.0,790.0
4,31912.0,317523.0,8772.800000000001,6983.8,3377.7999999999997,9361.0,140.0
5,31912.0,385419.0,8766.3,6983.8,3377.7999999999997,9361.0,20.0
6,31912.0,452763.0,9156.100000000002,6983.8,3377.7999999999997,9361.0,10.0
7,31912.0,452763.0,9129.900000000001,6983.8,3377.7999999999997,9361.0,10.0
8,10464.0,447171.0,9110.900000000001,6983.8,3377.7999999999997,9361.0,0.0
9,10464.0,445163.0,9093.000000000002,6983.8,3377.7999999999997,9361.0,0.0
10,9544.0,444800.0,9066.7,6983.8,3377.7999999999997,9361.0,0.0
11,4500.0,444800.0,9002.2,6983.8,3377.7999999999997,9361.0,0.0
12,4441.0,444800.0,10850.0,6983.8,3375.1,9361.0,0.0
13,910.0,442228.0,14121.0,6983.8,3364.2000000000007,9361.0,0.0
14,910.0,440268.0,16035.500000000002,6983.8,3364.2000000000007,8300.0,0.0
15,910.0,440268.0,17642.700000000004,6983.8,3364.2000000000007,8300.0,0.0
16,910.0,440268.0,19280.700000000004,6983.8,3364.2000000000007,8300.0,0.0
17,0.0,440268.0,20995.000000000007,6983.8,3364.2000000000007,8300.0,0.0
18,0.0,486312.0,22723.40000000001,6983.8,3364.2000000000007,8300.0,0.0
19,0.0,505080.0,24461.00000000001,6983.8,3364.2000000000007,8300.0,0.0
20,0.0,516672.0,26065.6,6979.5,3364.2000000000007,7180.0,0.0
21,0.0,524400.0,27036.199999999997,6979.5,3364.2000000000007,7180.0,0.0
22,0.0,531024.0,28071.399999999994,6919.5,3361.2000000000007,7180.0,0.0
23,0.0,536544.0,29060.399999999994,6859.5,3361.2000000000007,7180.0,0.0
24,0.0,540960.0,29959.3,6769.5,3361.2000000000007,7180.0,0.0
25,0.0,545376.0,31445.4,6679.5,3310.000000000001,7180.0,0.0
26,0.0,502320.0,32569.3,6589.5,3274.600000000001,7180.0,0.0
27,0.0,487416.0,34232.5,6589.5,3005.5999999999995,7180.0,0.0
28,0.0,480240.0,35092.4,6305.1,2151.100000000001,7180.0,0.0
29,0.0,476928.0,36005.3,5652.3,1036.2,7180.0,0.0
30,0.0,473064.0,36493.200000000004,5652.3,293.7,7180.0,0.0
31,0.0,469752.0,36734.4,3842.3,0.4,7180.0,0.0
32,0.0,474168.0,38202.80000000001,2889.3,0.4,7180.0,0.0
33,0.0,472512.0,39134.90000000001,2290.5,0.4,7180.0,0.0
34,0.0,474720.0,38880.8,2022.0,0.4,7180.0,0.0
35,0.0,474168.0,37880.0,2022.0,0.0,7180.0,0.0
36,0.0,477480.0,37480.0,731.0,0.0,7180.0,0.0
37,0.0,480792.0,35600.0,0.0,0.0,7180.0,0.0
