,CCGT,Coal,Onshore,Offshore,PV,Nuclear,Recip_gas
0,31912.0,14475.0,8855.6,6983.8,3377.7999999999997,9361.0,930.0
1,31912.0,114987.0,8818.800000000001,6983.8,3377.7999999999997,9361.0,930.0
2,31912.0,186195.0,8793.4,6983.8,3377.7999999999997,9361.0,790.0
3,31912.0,257403.0,8778.9,6983.8,3377.7999999999997,9361.0,790.0
4,31912.0,326955.0,8772.800000000001,6983.8,3377.7999999999997,9361.0,680.0
5,31912.0,394635.0,8766.3,6983.8,3377.7999999999997,9361.0,680.0
6,31912.0,459411.0,9276.100000000002,6983.8,3377.7999999999997,9361.0,670.0
7,31912.0,459411.0,9249.900000000001,6983.8,3377.7999999999997,9361.0,670.0
8,31912.0,455821.0,9230.900000000001,6983.8,3377.7999999999997,9361.0,660.0
9,31912.0,451848.0,9213.000000000002,6983.8,3377.7999999999997,9361.0,540.0
10,31912.0,451848.0,9186.7,6983.8,3377.7999999999997,9361.0,540.0
11,31912.0,451288.0,9122.2,6983.8,3377.7999999999997,9361.0,540.0
12,30286.0,451288.0,20350.000000000007,6983.8,3377.7999999999997,9361.0,540.0
13,29036.0,451288.0,27436.2,6983.8,3377.7999999999997,9361.0,0.0
14,27361.0,446896.0,37249.1,6983.8,3377.7999999999997,9361.0,0.0
15,24616.0,444936.0,48702.69999999999,6983.8,3377.7999999999997,9361.0,0.0
16,24616.0,454296.0,57560.7,6983.8,3377.7999999999997,9361.0,0.0
17,20737.0,458040.0,65735.0,6983.8,3377.7999999999997,9361.0,0.0
18,19009.0,483864.0,74243.39999999998,6983.8,3377.7999999999997,9361.0,0.0
19,16584.0,494856.0,86721.0,6983.8,3377.7999999999997,9361.0,0.0
20,15364.0,506952.0,99645.60000000002,6979.5,3377.7999999999997,9361.0,0.0
21,14788.0,517392.0,111596.20000000004,6979.5,3377.7999999999997,9361.0,0.0
22,14172.0,528936.0,120963.40000000005,6919.5,3377.7999999999997,9361.0,0.0
23,12052.0,540408.0,129760.40000000005,6859.5,3377.7999999999997,9361.0,0.0
24,10464.0,551880.0,139719.30000000005,6769.5,3377.7999999999997,9361.0,0.0
25,10464.0,561480.0,149065.40000000002,6679.5,3320.0000000000005,9361.0,0.0
26,10464.0,563592.0,155609.30000000005,6589.5,3274.600000000001,9361.0,0.0
27,10464.0,573336.0,162692.5,6589.5,3005.5999999999995,9361.0,0.0
28,9544.0,568800.0,170412.39999999997,6305.1,2151.100000000001,9361.0,0.0
29,4500.0,572544.0,179485.29999999996,5652.3,1036.2,9361.0,0.0
30,4441.0,573528.0,186873.19999999995,5652.3,293.7,9361.0,0.0
31,910.0,574584.0,196574.39999999997,3842.3,0.4,9361.0,0.0
32,910.0,536184.0,204722.79999999993,2889.3,0.4,9361.0,0.0
33,910.0,488304.0,213854.89999999994,2290.5,0.4,9361.0,0.0
34,910.0,484848.0,222280.79999999996,2022.0,0.4,9361.0,0.0
35,0.0,481872.0,230040.0,2022.0,0.0,9361.0,0.0
36,0.0,411984.0,237480.0,731.0,0.0,9361.0,0.0
37,0.0,365328.0,235040.0,0.0,0.0,9361.0,0.0
