,CCGT,Coal,Onshore,Offshore,PV,Nuclear,Recip_gas,Carbon_tax,total_genco_wealth:
0,31912.0,14475.0,8766.3,6983.8,3377.7999999999997,9361.0,680.0,70,-297666877494.213
1,31912.0,14475.0,26416.099999999988,6983.8,3537.8,9361.0,670.0,70,-379229337732.0982
2,31912.0,14475.0,26389.899999999987,6983.8,3697.8000000000006,9361.0,670.0,70,-468250169161.45465
3,31912.0,14475.0,26370.899999999987,6983.8,3889.8000000000006,9361.0,660.0,70,-577481273346.5607
4,31912.0,14475.0,26352.999999999993,6983.8,4065.8,9361.0,660.0,70,-690795450608.9791
5,31912.0,14475.0,26326.699999999993,6983.8,4193.799999999999,9361.0,660.0,70,-806818902887.9868
6,31912.0,14475.0,26262.199999999993,6983.8,4449.799999999998,9361.0,660.0,70,-926181075599.8801
7,95397.0,14475.0,51269.999999999985,6983.8,4641.799999999998,9361.0,660.0,70,-997674701498.961
8,120083.0,14475.0,81136.20000000001,6983.8,4865.799999999999,9361.0,660.0,70,-1177878039369.1033
9,152899.0,14475.0,164389.1000000001,6983.8,5041.799999999998,9361.0,660.0,70,-1230094258118.8022
10,184645.0,14475.0,247022.69999999984,6983.8,5201.799999999999,9361.0,660.0,70,-1279394595979.2754
11,216736.0,14475.0,334040.6999999997,6983.8,5313.799999999998,9361.0,660.0,70,-1327915108450.28
12,244948.0,14475.0,419394.99999999965,6983.8,5521.7999999999965,9361.0,540.0,70,-1344917224582.2666
13,256031.0,8892.0,506303.3999999997,6983.8,5697.7999999999965,9361.0,0.0,70,-1362728008164.6128
14,273412.0,4548.0,536320.9999999998,6983.8,5921.799999999997,9361.0,0.0,70,-1397466351367.2256
15,229011.0,2008.0,545885.5999999996,6979.5,6081.799999999996,9361.0,0.0,70,-1437167987542.7695
16,212714.0,2008.0,550976.2000000001,6979.5,6254.099999999995,2299.0,0.0,70,-1477906395428.4841
17,194133.0,0.0,510720.89999999985,5223.1,6379.199999999994,2299.0,0.0,70,-1520658515268.7446
18,177294.0,0.0,437902.4999999999,4420.3,6597.899999999993,2299.0,0.0,70,-1564648904428.608
19,164055.0,0.0,361830.3999999999,3652.3,6780.499999999995,2299.0,0.0,70,-1609047540221.0452
20,152287.0,0.0,383302.1,3562.3,6997.399999999995,1179.0,0.0,70,-1943951983823.5442
21,141061.0,0.0,416357.10000000003,3472.3,7193.699999999994,0.0,0.0,70,-2293200538172.3745
22,141332.0,0.0,450132.10000000003,3472.3,7129.599999999997,0.0,0.0,70,-2659814718142.2627
23,143074.0,0.0,474136.60000000003,3472.3,6472.399999999998,0.0,0.0,70,-3605161914940.259
24,146016.0,0.0,497606.30000000005,3082.3,5553.999999999999,0.0,0.0,70,-4614453191738.685
25,147487.0,0.0,515133.70000000007,3082.3,5009.1,0.0,0.0,70,-5691710043575.184
26,147216.0,0.0,537515.9,2774.3,4800.4,0.0,0.0,70,-6833367207622.993
27,145745.0,0.0,537669.2,2397.3,4848.4,0.0,0.0,70,-8046594940304.723
28,142803.0,0.0,549830.7000000001,2008.5,4896.4,0.0,0.0,70,-9314443351860.295
29,139861.0,0.0,442694.9,1650.0,4944.4,0.0,0.0,70,-10162665267987.143
30,139590.0,0.0,422320.0,1650.0,5008.0,0.0,0.0,70,-11070868389211.1
31,139319.0,0.0,436380.0,731.0,5040.0,0.0,0.0,70,-12037551758559.371
32,138119.0,0.0,393860.0,0.0,4928.0,0.0,0.0,70,-12693062454944.168
33,136919.0,0.0,381680.0,0.0,4944.0,0.0,0.0,70,-13384697243740.604
34,135719.0,0.0,313380.0,0.0,4912.0,0.0,0.0,70,-17570179432141.398
35,134519.0,0.0,328900.0,0.0,5024.0,0.0,0.0,70,-21774457633615.273
36,134519.0,0.0,342700.0,0.0,5088.0,0.0,0.0,70,-26007323547825.945
37,133048.0,0.0,271160.0,0.0,5168.0,0.0,0.0,70,-30473664062997.066
