,CCGT,Coal,Onshore,Offshore,PV,Nuclear,Recip_gas,Carbon_tax,total_genco_wealth:
0,31912.0,14475.0,8766.3,6983.8,3377.7999999999997,9361.0,680.0,40,-145077508564.6243
1,69112.0,14475.0,11956.100000000002,6983.8,3537.8,9361.0,810.0,40,-1336906833480.9124
2,69112.0,14475.0,11929.900000000003,6983.8,3665.8000000000006,9361.0,810.0,40,-2817115500388.3896
3,69112.0,14475.0,11910.900000000003,6983.8,3905.8,9361.0,800.0,40,-4230956497585.0957
4,69112.0,14475.0,11893.000000000004,6983.8,4081.7999999999997,9361.0,1020.0,40,-5701604495160.443
5,69112.0,14475.0,11866.700000000003,6983.8,4289.799999999999,9361.0,1220.0,40,-7074313838245.409
6,69112.0,14475.0,11802.200000000003,6983.8,4417.799999999998,9361.0,1360.0,40,-8467780882613.253
7,132286.0,14475.0,50830.0,6983.8,4593.799999999998,9361.0,1540.0,40,-8707731785902.052
8,127075.0,10853.0,62996.2,6983.8,4785.799999999998,9361.0,1100.0,40,-8995343230084.611
9,143369.0,10853.0,76129.09999999998,6983.8,4993.799999999999,9361.0,1320.0,40,-9238135737951.361
10,162569.0,10853.0,89602.7,6983.8,5137.799999999998,9361.0,1320.0,40,-9430233036498.385
11,180569.0,8873.0,104180.70000000003,6983.8,5329.799999999998,9361.0,1360.0,40,-9586356360336.568
12,194895.0,6912.0,118715.00000000004,6983.8,5505.799999999998,9361.0,1220.0,40,-9761257697973.438
13,208800.0,4891.0,133023.40000000005,6983.8,5681.799999999997,9361.0,1160.0,40,-9965787534178.98
14,217200.0,4891.0,145361.00000000003,6983.8,5825.799999999998,9361.0,1140.0,40,-10171582640733.48
15,189600.0,2883.0,155765.6,6979.5,6033.7999999999965,9361.0,1100.0,40,-10370969411881.762
16,199200.0,2883.0,164856.19999999998,6979.5,6225.7999999999965,9361.0,1120.0,40,-10567897621617.285
17,190800.0,2883.0,174103.39999999997,6919.5,6385.799999999997,9361.0,1020.0,40,-10770176651489.654
18,186000.0,923.0,183920.39999999994,6859.5,6545.799999999996,9361.0,1000.0,40,-10958929245591.14
19,115200.0,0.0,193639.29999999996,6769.5,6657.799999999996,9361.0,1000.0,40,-11109923985151.408
20,92400.0,0.0,203725.39999999994,6679.5,6788.699999999993,9361.0,1000.0,40,-11224405111945.826
21,87600.0,0.0,215006.29999999996,6589.5,6906.599999999994,6010.0,980.0,40,-11336404802892.318
22,92400.0,0.0,227192.4999999999,6589.5,6845.599999999996,3636.0,1020.0,40,-11446279210189.91
23,97200.0,0.0,238293.69999999992,6305.1,6198.399999999997,2386.0,920.0,40,-11539462105154.139
24,102000.0,0.0,241565.2999999999,5652.3,5259.5,1207.0,980.0,40,-11624894466777.168
25,105600.0,0.0,253731.79999999987,5652.3,4725.699999999999,1207.0,1040.0,40,-11709524446997.33
26,105600.0,0.0,265544.49999999994,3842.3,4592.4,1207.0,1000.0,40,-11788610083068.885
27,103200.0,0.0,238744.79999999993,2889.3,4608.4,1207.0,960.0,40,-11864201300636.502
28,100800.0,0.0,238808.89999999997,2290.5,4640.4,1207.0,940.0,40,-11939156310115.379
29,98400.0,0.0,247909.49999999997,1692.0,4592.4,0.0,880.0,40,-12020099412618.688
30,96000.0,0.0,246460.0,1692.0,4640.0,0.0,960.0,40,-12091585876928.982
31,92400.0,0.0,260560.0,731.0,4576.0,0.0,980.0,40,-12150446905061.568
32,88800.0,0.0,263720.0,0.0,4640.0,0.0,920.0,40,-12209317743661.953
33,85200.0,0.0,241720.0,0.0,4672.0,0.0,800.0,40,-12267447442408.488
34,85200.0,0.0,228400.0,0.0,4640.0,0.0,800.0,40,-12324282047266.428
35,86400.0,0.0,219760.0,0.0,4560.0,0.0,860.0,40,-12380783301448.783
36,86400.0,0.0,220380.0,0.0,4608.0,0.0,900.0,40,-12439069869390.512
37,86400.0,0.0,235360.0,0.0,4592.0,0.0,960.0,40,-12512017421355.371
