,CCGT,Coal,Onshore,Offshore,PV,Nuclear,Recip_gas
0,31912.0,14475.0,8766.3,6983.8,3377.7999999999997,9361.0,680.0
1,31912.0,14475.0,26416.099999999988,6983.8,3681.8,9361.0,670.0
2,31912.0,14475.0,26389.899999999987,6983.8,3969.8,9361.0,670.0
3,31912.0,14475.0,26370.899999999987,6983.8,4353.799999999999,9361.0,660.0
4,31912.0,14475.0,26352.999999999993,6983.8,4673.799999999997,9361.0,660.0
5,31912.0,14475.0,26326.699999999993,6983.8,4961.799999999998,9361.0,660.0
6,31912.0,14475.0,26262.199999999993,6983.8,5361.799999999998,9361.0,660.0
7,30286.0,14475.0,77889.99999999999,6983.8,5745.7999999999965,9361.0,120.0
8,29036.0,13552.0,77836.2,6983.8,5745.7999999999965,9361.0,120.0
9,27361.0,13552.0,77789.09999999999,6983.8,5745.7999999999965,9361.0,120.0
10,24616.0,13552.0,77662.7,6983.8,5745.7999999999965,9361.0,120.0
11,24616.0,13552.0,77620.7,6983.8,5745.7999999999965,9361.0,120.0
12,20737.0,11540.0,77595.0,6983.8,5745.7999999999965,9361.0,120.0
13,19009.0,9930.0,77523.40000000001,6983.8,5745.7999999999965,9361.0,0.0
14,16584.0,9930.0,77461.0,6983.8,5745.7999999999965,9361.0,0.0
15,15364.0,9930.0,77325.6,6979.5,5745.7999999999965,9361.0,0.0
16,14788.0,9930.0,76956.20000000003,6979.5,5745.7999999999965,9361.0,0.0
17,14172.0,9930.0,76723.40000000004,6919.5,5745.7999999999965,9361.0,0.0
18,12052.0,9930.0,76280.40000000002,6859.5,5745.7999999999965,9361.0,0.0
19,11644.0,9930.0,75799.30000000002,6769.5,5745.7999999999965,9361.0,0.0
20,11644.0,9930.0,75165.40000000002,6679.5,5687.999999999996,9361.0,0.0
21,11644.0,9930.0,74869.30000000002,6589.5,5642.599999999997,9361.0,0.0
22,11644.0,7969.0,74692.50000000001,6589.5,5373.599999999997,9361.0,0.0
23,10724.0,5961.0,74312.40000000002,6305.1,4519.0999999999985,9361.0,0.0
24,4500.0,5961.0,73945.30000000002,5652.3,3404.200000000001,9361.0,0.0
25,4441.0,3940.0,73133.20000000001,5652.3,2661.7000000000003,9361.0,0.0
26,910.0,3940.0,72014.40000000001,3842.3,2368.4,9361.0,0.0
27,910.0,3940.0,71762.80000000002,2889.3,2064.4,9361.0,0.0
28,910.0,1960.0,71474.90000000001,2290.5,1776.4,9361.0,0.0
29,910.0,1960.0,70320.8,2022.0,1392.4,9361.0,0.0
30,0.0,1960.0,69320.0,2022.0,1072.0,9361.0,0.0
31,0.0,0.0,51660.0,731.0,784.0,9361.0,0.0
32,0.0,0.0,0.0,0.0,384.0,9361.0,0.0
