,CCGT,Coal,Onshore,Offshore,PV,Nuclear,Recip_gas
0,616.0,560.0,0.0,0,235.29999999999998,0,540.0
1,616.0,560.0,0.0,0,235.29999999999998,0,580.0
2,616.0,560.0,0.0,0,235.29999999999998,0,580.0
3,616.0,560.0,0.0,0,235.29999999999998,0,580.0
4,616.0,560.0,0.0,0,235.29999999999998,0,600.0
5,616.0,560.0,0.0,0,235.29999999999998,0,680.0
6,616.0,560.0,0.0,0,235.29999999999998,0,720.0
7,24152.0,560.0,160.0,0,235.29999999999998,0,780.0
8,24152.0,560.0,160.0,0,235.29999999999998,0,780.0
9,24152.0,560.0,160.0,0,235.29999999999998,0,780.0
10,24152.0,560.0,160.0,0,235.29999999999998,0,780.0
11,24152.0,560.0,160.0,0,235.29999999999998,0,780.0
12,24152.0,560.0,160.0,0,235.29999999999998,0,780.0
13,24152.0,560.0,160.0,0,235.29999999999998,0,780.0
14,24152.0,560.0,160.0,0,235.29999999999998,0,780.0
15,24152.0,560.0,160.0,0,235.29999999999998,0,780.0
16,24152.0,560.0,160.0,0,235.29999999999998,0,780.0
17,23536.0,560.0,160.0,0,235.29999999999998,0,780.0
18,23536.0,560.0,160.0,0,235.29999999999998,0,780.0
19,23536.0,560.0,160.0,0,235.29999999999998,0,200.0
20,23536.0,560.0,160.0,0,235.29999999999998,0,180.0
21,23536.0,560.0,160.0,0,235.29999999999998,0,100.0
22,23536.0,560.0,160.0,0,228.49999999999997,0,60.0
23,23536.0,560.0,160.0,0,157.3,0,0.0
24,23536.0,560.0,160.0,0,96.10000000000001,0,0.0
25,23536.0,560.0,160.0,0,30.8,0,0.0
26,23536.0,0.0,160.0,0,0.0,0,0.0
27,23536.0,0.0,160.0,0,0.0,0,0.0
28,23536.0,0.0,160.0,0,0.0,0,0.0
29,23536.0,0.0,160.0,0,0.0,0,0.0
30,23536.0,0.0,160.0,0,0.0,0,0.0
31,23536.0,0.0,160.0,0,0.0,0,0.0
32,23536.0,0.0,0.0,0,0.0,0,0.0
